"order_id";"unique_order_no";"order_date";"ship_date";"ship_mode";"sales";"quantity";"profit";"Pack";"return_id";"product_id";"customer_id";"order_key";"ship_key";"location_id"
4500;"CA-2020-138975";"2020-05-19";"2020-05-23";"Standard Class";67.8;4;4.068;"Low";2078;1513;656;"2020-05-19";"2020-05-23";21
4501;"CA-2020-138975";"2020-05-19";"2020-05-23";"Standard Class";377.97;3;98.2722;"Low";2078;1763;656;"2020-05-19";"2020-05-23";21
4502;"CA-2020-138975";"2020-05-19";"2020-05-23";"Standard Class";1628.82;9;374.6286;"Medium";2078;45;656;"2020-05-19";"2020-05-23";21
4503;"CA-2020-138975";"2020-05-19";"2020-05-23";"Standard Class";286.93;7;140.5957;"Medium";2078;990;656;"2020-05-19";"2020-05-23";21
4504;"CA-2020-139080";"2020-01-23";"2020-01-28";"Standard Class";6.48;1;3.1104;"Low";2079;1129;174;"2020-01-23";"2020-01-28";443
4505;"CA-2020-139080";"2020-01-23";"2020-01-28";"Standard Class";19.68;5;6.888;"Medium";2079;686;174;"2020-01-23";"2020-01-28";443
4506;"CA-2020-139080";"2020-01-23";"2020-01-28";"Standard Class";25.92;4;12.4416;"Low";2079;1236;174;"2020-01-23";"2020-01-28";443
4507;"CA-2020-139080";"2020-01-23";"2020-01-28";"Standard Class";86.352;6;8.6352;"Medium";2079;1756;174;"2020-01-23";"2020-01-28";443
4508;"CA-2020-139199";"2020-12-09";"2020-12-13";"Standard Class";872.94;3;226.9644;"Low";2080;61;207;"2020-12-09";"2020-12-13";120
4509;"CA-2020-139199";"2020-12-09";"2020-12-13";"Standard Class";12.96;2;6.2208;"Low";2080;1066;207;"2020-12-09";"2020-12-13";120
4510;"CA-2020-139199";"2020-12-09";"2020-12-13";"Standard Class";41.54;2;19.5238;"Low";2080;775;207;"2020-12-09";"2020-12-13";120
4511;"CA-2020-139304";"2020-01-29";"2020-02-02";"Standard Class";8.57;1;2.2282;"Low";2082;1394;760;"2020-01-29";"2020-02-02";433
4512;"CA-2020-139304";"2020-01-29";"2020-02-02";"Standard Class";119.616;8;40.3704;"Medium";2081;717;760;"2020-01-29";"2020-02-02";433
4513;"CA-2020-139304";"2020-01-29";"2020-02-02";"Standard Class";119.616;8;40.3704;"Medium";2082;717;760;"2020-01-29";"2020-02-02";433
4514;"CA-2020-139304";"2020-01-29";"2020-02-02";"Standard Class";8.57;1;2.2282;"Low";2081;1394;760;"2020-01-29";"2020-02-02";433
4515;"CA-2020-139304";"2020-01-29";"2020-02-02";"Standard Class";8.34;3;2.1684;"Low";2082;494;760;"2020-01-29";"2020-02-02";433
4516;"CA-2020-139304";"2020-01-29";"2020-02-02";"Standard Class";8.34;3;2.1684;"Low";2081;494;760;"2020-01-29";"2020-02-02";433
4517;"CA-2020-139311";"2020-08-11";"2020-08-13";"First Class";12.864;8;-22.512;"Medium";2083;787;669;"2020-08-11";"2020-08-13";33
4518;"CA-2020-139311";"2020-08-11";"2020-08-13";"First Class";153.584;2;13.4386;"Low";2083;1662;669;"2020-08-11";"2020-08-13";33
4519;"CA-2020-139311";"2020-08-11";"2020-08-13";"First Class";9.184;7;2.87;"Medium";2083;599;669;"2020-08-11";"2020-08-13";33
4520;"CA-2020-139311";"2020-08-11";"2020-08-13";"First Class";29.664;4;10.0116;"Low";2083;1091;669;"2020-08-11";"2020-08-13";33
4521;"CA-2020-139353";"2020-10-28";"2020-10-30";"Second Class";147.184;2;-29.4368;"Low";2084;1306;379;"2020-10-28";"2020-10-30";151
4522;"CA-2020-139353";"2020-10-28";"2020-10-30";"Second Class";77.952;3;15.5904;"Low";2084;198;379;"2020-10-28";"2020-10-30";151
4523;"CA-2020-139353";"2020-10-28";"2020-10-30";"Second Class";47.952;3;16.1838;"Low";2084;1006;379;"2020-10-28";"2020-10-30";151
4524;"CA-2020-139402";"2020-12-09";"2020-12-13";"Standard Class";419.4;5;146.79;"Medium";2085;1224;543;"2020-12-09";"2020-12-13";372
4525;"CA-2020-139402";"2020-12-09";"2020-12-13";"Standard Class";13.005;3;-9.9705;"Low";2085;624;543;"2020-12-09";"2020-12-13";372
4526;"CA-2020-139416";"2020-03-27";"2020-03-29";"Second Class";15.008;2;1.5008;"Low";2086;266;19;"2020-03-27";"2020-03-29";371
4527;"CA-2020-139437";"2020-07-03";"2020-07-08";"Standard Class";87.92;4;0.8792;"Low";2087;1331;616;"2020-07-03";"2020-07-08";271
4528;"CA-2020-139444";"2020-09-09";"2020-09-15";"Standard Class";9.856;4;3.4496;"Low";2088;917;298;"2020-09-09";"2020-09-15";376
4529;"CA-2020-139493";"2020-09-13";"2020-09-19";"Standard Class";15.92;5;2.786;"Medium";2089;551;672;"2020-09-13";"2020-09-19";19
4530;"CA-2020-139619";"2020-09-19";"2020-09-23";"Standard Class";95.616;2;9.5616;"Low";2090;1347;274;"2020-09-19";"2020-09-23";290
4531;"CA-2020-139661";"2020-10-30";"2020-11-03";"Standard Class";9.64;2;3.6632;"Low";2091;232;400;"2020-10-30";"2020-11-03";489
4532;"CA-2020-139717";"2020-08-24";"2020-08-26";"Second Class";10.368;2;3.7584;"Low";2092;1122;221;"2020-08-24";"2020-08-26";249
4533;"CA-2020-139717";"2020-08-24";"2020-08-26";"Second Class";646.272;8;64.6272;"Medium";2092;386;221;"2020-08-24";"2020-08-26";249
4534;"CA-2020-139717";"2020-08-24";"2020-08-26";"Second Class";10.368;2;3.7584;"Low";2092;1121;221;"2020-08-24";"2020-08-26";249
4535;"CA-2020-139773";"2020-12-04";"2020-12-04";"Same Day";188.552;7;-2.6936;"Medium";2093;74;235;"2020-12-04";"2020-12-04";371
4536;"CA-2020-139787";"2020-09-19";"2020-09-23";"Standard Class";35.4;5;13.452;"Medium";2094;537;391;"2020-09-19";"2020-09-23";88
4537;"CA-2020-139822";"2020-09-15";"2020-09-21";"Standard Class";59.98;2;10.7964;"Low";2096;1443;229;"2020-09-15";"2020-09-21";497
4538;"CA-2020-139822";"2020-09-15";"2020-09-21";"Standard Class";38.62;2;10.8136;"Low";2096;1284;229;"2020-09-15";"2020-09-21";497
4539;"CA-2020-139822";"2020-09-15";"2020-09-21";"Standard Class";38.62;2;10.8136;"Low";2095;1284;229;"2020-09-15";"2020-09-21";497
4540;"CA-2020-139822";"2020-09-15";"2020-09-21";"Standard Class";59.98;2;10.7964;"Low";2095;1443;229;"2020-09-15";"2020-09-21";497
4541;"CA-2020-139913";"2020-10-23";"2020-10-29";"Standard Class";26.4;5;11.88;"Medium";2097;1137;339;"2020-10-23";"2020-10-29";405
4542;"CA-2020-139913";"2020-10-23";"2020-10-29";"Standard Class";69.08;11;29.0136;"High";2097;165;339;"2020-10-23";"2020-10-29";405
4543;"CA-2020-139913";"2020-10-23";"2020-10-29";"Standard Class";35.88;3;10.0464;"Low";2097;1661;339;"2020-10-23";"2020-10-29";405
4544;"CA-2020-139913";"2020-10-23";"2020-10-29";"Standard Class";11.56;2;5.6644;"Low";2097;1193;339;"2020-10-23";"2020-10-29";405
4545;"CA-2020-139948";"2020-07-17";"2020-07-22";"Standard Class";7.904;2;2.1736;"Low";2098;225;709;"2020-07-17";"2020-07-22";467
4546;"CA-2020-140053";"2020-07-03";"2020-07-10";"Standard Class";545.85;9;114.6285;"Medium";2099;258;122;"2020-07-03";"2020-07-10";149
4547;"CA-2020-140088";"2020-05-28";"2020-05-30";"Second Class";301.96;2;33.2156;"Low";2100;62;588;"2020-05-28";"2020-05-30";86
4548;"CA-2020-140151";"2020-03-23";"2020-03-25";"First Class";32.48;2;4.872;"Low";2101;1308;606;"2020-03-23";"2020-03-25";443
4549;"CA-2020-140151";"2020-03-23";"2020-03-25";"First Class";13999.96;4;6719.9808;"Low";2101;1564;606;"2020-03-23";"2020-03-25";443
4550;"CA-2020-140151";"2020-03-23";"2020-03-25";"First Class";20.04;3;9.6192;"Low";2101;1159;606;"2020-03-23";"2020-03-25";443
4551;"CA-2020-140186";"2020-09-29";"2020-10-02";"First Class";51.75;1;15.525;"Low";2103;302;576;"2020-09-29";"2020-10-02";29
4552;"CA-2020-140186";"2020-09-29";"2020-10-02";"First Class";46.672;2;16.3352;"Low";2102;749;576;"2020-09-29";"2020-10-02";29
4553;"CA-2020-140186";"2020-09-29";"2020-10-02";"First Class";46.672;2;16.3352;"Low";2103;749;576;"2020-09-29";"2020-10-02";29
4554;"CA-2020-140186";"2020-09-29";"2020-10-02";"First Class";51.75;1;15.525;"Low";2102;302;576;"2020-09-29";"2020-10-02";29
4555;"CA-2020-140186";"2020-09-29";"2020-10-02";"First Class";51.75;1;15.525;"Low";2102;303;576;"2020-09-29";"2020-10-02";29
4556;"CA-2020-140186";"2020-09-29";"2020-10-02";"First Class";51.75;1;15.525;"Low";2103;303;576;"2020-09-29";"2020-10-02";29
4557;"CA-2020-140186";"2020-09-29";"2020-10-02";"First Class";97.84;2;25.4384;"Low";2102;421;576;"2020-09-29";"2020-10-02";29
4558;"CA-2020-140186";"2020-09-29";"2020-10-02";"First Class";97.84;2;25.4384;"Low";2103;421;576;"2020-09-29";"2020-10-02";29
4559;"CA-2020-140186";"2020-09-29";"2020-10-02";"First Class";72.784;1;0.0;"Low";2102;97;576;"2020-09-29";"2020-10-02";29
4560;"CA-2020-140186";"2020-09-29";"2020-10-02";"First Class";72.784;1;0.0;"Low";2103;97;576;"2020-09-29";"2020-10-02";29
4561;"CA-2020-140186";"2020-09-29";"2020-10-02";"First Class";35.0;7;16.8;"Medium";2102;895;576;"2020-09-29";"2020-10-02";29
4562;"CA-2020-140186";"2020-09-29";"2020-10-02";"First Class";35.0;7;16.8;"Medium";2103;895;576;"2020-09-29";"2020-10-02";29
4563;"CA-2020-140242";"2020-05-06";"2020-05-11";"Standard Class";6.408;3;0.6408;"Low";2104;606;509;"2020-05-06";"2020-05-11";72
4564;"CA-2020-140242";"2020-05-06";"2020-05-11";"Standard Class";408.744;7;76.6395;"Medium";2104;1541;509;"2020-05-06";"2020-05-11";72
4565;"CA-2020-140242";"2020-05-06";"2020-05-11";"Standard Class";408.744;7;76.6395;"Medium";2105;1541;509;"2020-05-06";"2020-05-11";72
4566;"CA-2020-140242";"2020-05-06";"2020-05-11";"Standard Class";6.408;3;0.6408;"Low";2105;606;509;"2020-05-06";"2020-05-11";72
4567;"CA-2020-140298";"2020-05-11";"2020-05-17";"Standard Class";7.996;1;-6.9965;"Low";2106;204;372;"2020-05-11";"2020-05-17";28
4568;"CA-2020-140298";"2020-05-11";"2020-05-17";"Standard Class";7.996;1;-6.9965;"Low";2107;204;372;"2020-05-11";"2020-05-17";28
4569;"CA-2020-140298";"2020-05-11";"2020-05-17";"Standard Class";5.248;2;0.5904;"Low";2107;564;372;"2020-05-11";"2020-05-17";28
4570;"CA-2020-140298";"2020-05-11";"2020-05-17";"Standard Class";6.848;2;2.14;"Low";2107;1189;372;"2020-05-11";"2020-05-17";28
4571;"CA-2020-140298";"2020-05-11";"2020-05-17";"Standard Class";74.416;2;-14.8832;"Low";2106;1367;372;"2020-05-11";"2020-05-17";28
4572;"CA-2020-140298";"2020-05-11";"2020-05-17";"Standard Class";6.848;2;2.14;"Low";2106;1189;372;"2020-05-11";"2020-05-17";28
4573;"CA-2020-140298";"2020-05-11";"2020-05-17";"Standard Class";5.248;2;0.5904;"Low";2106;564;372;"2020-05-11";"2020-05-17";28
4574;"CA-2020-140298";"2020-05-11";"2020-05-17";"Standard Class";74.416;2;-14.8832;"Low";2107;1367;372;"2020-05-11";"2020-05-17";28
4575;"CA-2020-140326";"2020-09-04";"2020-09-06";"First Class";825.174;9;-117.882;"Medium";2108;1;326;"2020-09-04";"2020-09-06";72
4576;"CA-2020-140326";"2020-09-04";"2020-09-06";"First Class";17.76;3;5.55;"Low";2108;1210;326;"2020-09-04";"2020-09-06";72
4577;"CA-2020-140326";"2020-09-04";"2020-09-06";"First Class";6.912;3;0.864;"Low";2108;491;326;"2020-09-04";"2020-09-06";72
4578;"CA-2020-140480";"2020-07-08";"2020-07-12";"Standard Class";83.92;4;5.8744;"Low";2109;243;312;"2020-07-08";"2020-07-12";328
4579;"CA-2020-140480";"2020-07-08";"2020-07-12";"Standard Class";39.98;2;9.1954;"Low";2109;171;312;"2020-07-08";"2020-07-12";328
4580;"CA-2020-140480";"2020-07-08";"2020-07-12";"Standard Class";28.91;7;8.673;"Medium";2109;501;312;"2020-07-08";"2020-07-12";328
4581;"CA-2020-140480";"2020-07-08";"2020-07-12";"Standard Class";141.9;5;58.179;"Medium";2109;1488;312;"2020-07-08";"2020-07-12";328
4582;"CA-2020-140480";"2020-07-08";"2020-07-12";"Standard Class";174.95;5;45.487;"Medium";2109;587;312;"2020-07-08";"2020-07-12";328
4583;"CA-2020-140494";"2020-03-10";"2020-03-15";"Second Class";111.96;4;21.2724;"Low";2110;1537;153;"2020-03-10";"2020-03-15";433
4584;"CA-2020-140508";"2020-09-18";"2020-09-21";"First Class";114.848;4;35.89;"Low";2111;827;568;"2020-09-18";"2020-09-21";104
4585;"CA-2020-140515";"2020-03-19";"2020-03-24";"Standard Class";381.36;7;106.7808;"Medium";2112;391;309;"2020-03-19";"2020-03-24";271
4586;"CA-2020-140536";"2020-04-04";"2020-04-05";"First Class";7.04;4;2.0416;"Low";2113;505;712;"2020-04-04";"2020-04-05";327
4587;"CA-2020-140585";"2020-12-18";"2020-12-23";"Second Class";46.672;2;16.3352;"Low";2114;749;603;"2020-12-18";"2020-12-23";138
4588;"CA-2020-140585";"2020-12-18";"2020-12-23";"Second Class";119.833;1;-12.6882;"Low";2114;17;603;"2020-12-18";"2020-12-23";138
4589;"CA-2020-140585";"2020-12-18";"2020-12-23";"Second Class";119.98;2;57.5904;"Low";2114;1517;603;"2020-12-18";"2020-12-23";138
4590;"CA-2020-140627";"2020-12-23";"2020-12-27";"Standard Class";12.264;7;1.0731;"Medium";2115;469;209;"2020-12-23";"2020-12-27";198
4591;"CA-2020-140627";"2020-12-23";"2020-12-27";"Standard Class";218.352;3;-54.588;"Low";2116;1366;209;"2020-12-23";"2020-12-27";198
4592;"CA-2020-140627";"2020-12-23";"2020-12-27";"Standard Class";12.264;7;1.0731;"Medium";2116;469;209;"2020-12-23";"2020-12-27";198
4593;"CA-2020-140627";"2020-12-23";"2020-12-27";"Standard Class";72.704;4;19.0848;"Low";2115;138;209;"2020-12-23";"2020-12-27";198
4594;"CA-2020-140627";"2020-12-23";"2020-12-27";"Standard Class";72.704;4;19.0848;"Low";2116;138;209;"2020-12-23";"2020-12-27";198
4595;"CA-2020-140627";"2020-12-23";"2020-12-27";"Standard Class";218.352;3;-54.588;"Low";2115;1366;209;"2020-12-23";"2020-12-27";198
4596;"CA-2020-140676";"2020-09-12";"2020-09-15";"First Class";90.86;7;26.3494;"Medium";2117;376;81;"2020-09-12";"2020-09-15";30
4597;"CA-2020-140676";"2020-09-12";"2020-09-15";"First Class";39.9;5;19.95;"Medium";2117;1212;81;"2020-09-12";"2020-09-15";30
4598;"CA-2020-140676";"2020-09-12";"2020-09-15";"First Class";94.85;5;45.528;"Medium";2117;1218;81;"2020-09-12";"2020-09-15";30
4599;"CA-2020-140760";"2020-06-02";"2020-06-05";"Second Class";43.92;5;15.921;"Medium";2118;831;225;"2020-06-02";"2020-06-05";295
4600;"CA-2020-140760";"2020-06-02";"2020-06-05";"Second Class";25.344;6;7.92;"Medium";2118;1137;225;"2020-06-02";"2020-06-05";295
4601;"CA-2020-140781";"2020-08-03";"2020-08-07";"Standard Class";39.816;3;7.4655;"Low";2119;1433;7;"2020-08-03";"2020-08-07";38
4602;"CA-2020-140802";"2020-04-21";"2020-04-23";"First Class";47.976;3;8.3958;"Low";2120;1468;429;"2020-04-21";"2020-04-23";209
4603;"CA-2020-140802";"2020-04-21";"2020-04-23";"First Class";20.736;4;7.2576;"Low";2120;1076;429;"2020-04-21";"2020-04-23";209
4604;"CA-2020-140844";"2020-06-19";"2020-06-23";"Standard Class";97.82;2;45.9754;"Low";2121;1200;46;"2020-06-19";"2020-06-23";327
4605;"CA-2020-140844";"2020-06-19";"2020-06-23";"Standard Class";103.12;8;10.312;"Medium";2121;1444;46;"2020-06-19";"2020-06-23";327
4606;"CA-2020-140872";"2020-06-03";"2020-06-10";"Standard Class";24.472;7;1.8354;"Medium";2123;411;561;"2020-06-03";"2020-06-10";365
4607;"CA-2020-140872";"2020-06-03";"2020-06-10";"Standard Class";24.472;7;1.8354;"Medium";2122;411;561;"2020-06-03";"2020-06-10";365
4608;"CA-2020-140872";"2020-06-03";"2020-06-10";"Standard Class";241.568;2;0.0;"Low";2123;24;561;"2020-06-03";"2020-06-10";365
4609;"CA-2020-140872";"2020-06-03";"2020-06-10";"Standard Class";503.96;5;50.396;"Medium";2122;1627;561;"2020-06-03";"2020-06-10";365
4610;"CA-2020-140872";"2020-06-03";"2020-06-10";"Standard Class";241.568;2;0.0;"Low";2122;24;561;"2020-06-03";"2020-06-10";365
4611;"CA-2020-140872";"2020-06-03";"2020-06-10";"Standard Class";110.4;2;-4.14;"Low";2123;1498;561;"2020-06-03";"2020-06-10";365
4612;"CA-2020-140872";"2020-06-03";"2020-06-10";"Standard Class";110.4;2;-4.14;"Low";2122;1498;561;"2020-06-03";"2020-06-10";365
4613;"CA-2020-140872";"2020-06-03";"2020-06-10";"Standard Class";205.992;1;-2.5749;"Low";2123;1522;561;"2020-06-03";"2020-06-10";365
4614;"CA-2020-140872";"2020-06-03";"2020-06-10";"Standard Class";4.554;3;-3.4914;"Low";2123;715;561;"2020-06-03";"2020-06-10";365
4615;"CA-2020-140872";"2020-06-03";"2020-06-10";"Standard Class";4.554;3;-3.4914;"Low";2122;715;561;"2020-06-03";"2020-06-10";365
4616;"CA-2020-140872";"2020-06-03";"2020-06-10";"Standard Class";5.2;2;0.585;"Low";2123;439;561;"2020-06-03";"2020-06-10";365
4617;"CA-2020-140872";"2020-06-03";"2020-06-10";"Standard Class";503.96;5;50.396;"Medium";2123;1627;561;"2020-06-03";"2020-06-10";365
4618;"CA-2020-140872";"2020-06-03";"2020-06-10";"Standard Class";15.552;3;5.4432;"Low";2122;1048;561;"2020-06-03";"2020-06-10";365
4619;"CA-2020-140872";"2020-06-03";"2020-06-10";"Standard Class";205.992;1;-2.5749;"Low";2122;1522;561;"2020-06-03";"2020-06-10";365
4620;"CA-2020-140872";"2020-06-03";"2020-06-10";"Standard Class";15.552;3;5.4432;"Low";2123;1048;561;"2020-06-03";"2020-06-10";365
4621;"CA-2020-140872";"2020-06-03";"2020-06-10";"Standard Class";205.992;1;-2.5749;"Low";2123;1523;561;"2020-06-03";"2020-06-10";365
4622;"CA-2020-140872";"2020-06-03";"2020-06-10";"Standard Class";5.2;2;0.585;"Low";2122;439;561;"2020-06-03";"2020-06-10";365
4623;"CA-2020-140872";"2020-06-03";"2020-06-10";"Standard Class";205.992;1;-2.5749;"Low";2122;1523;561;"2020-06-03";"2020-06-10";365
4624;"CA-2020-140949";"2020-03-17";"2020-03-22";"Second Class";46.53;3;12.0978;"Low";2124;1352;193;"2020-03-17";"2020-03-22";327
4625;"CA-2020-140949";"2020-03-17";"2020-03-22";"Second Class";59.1;6;22.458;"Medium";2124;510;193;"2020-03-17";"2020-03-22";327
4626;"CA-2020-140949";"2020-03-17";"2020-03-22";"Second Class";59.1;6;22.458;"Medium";2125;510;193;"2020-03-17";"2020-03-22";327
4627;"CA-2020-140949";"2020-03-17";"2020-03-22";"Second Class";7.31;1;3.4357;"Low";2124;971;193;"2020-03-17";"2020-03-22";327
4628;"CA-2020-140949";"2020-03-17";"2020-03-22";"Second Class";7.31;1;3.4357;"Low";2125;971;193;"2020-03-17";"2020-03-22";327
4629;"CA-2020-140949";"2020-03-17";"2020-03-22";"Second Class";107.44;8;27.9344;"Medium";2124;1259;193;"2020-03-17";"2020-03-22";327
4630;"CA-2020-140949";"2020-03-17";"2020-03-22";"Second Class";107.44;8;27.9344;"Medium";2125;1259;193;"2020-03-17";"2020-03-22";327
4631;"CA-2020-140949";"2020-03-17";"2020-03-22";"Second Class";119.7;6;31.122;"Medium";2124;1617;193;"2020-03-17";"2020-03-22";327
4632;"CA-2020-140949";"2020-03-17";"2020-03-22";"Second Class";71.6;8;13.604;"Medium";2124;1502;193;"2020-03-17";"2020-03-22";327
4633;"CA-2020-140949";"2020-03-17";"2020-03-22";"Second Class";71.6;8;13.604;"Medium";2125;1502;193;"2020-03-17";"2020-03-22";327
4634;"CA-2020-140949";"2020-03-17";"2020-03-22";"Second Class";57.06;3;18.2592;"Low";2124;1486;193;"2020-03-17";"2020-03-22";327
4635;"CA-2020-140949";"2020-03-17";"2020-03-22";"Second Class";57.06;3;18.2592;"Low";2125;1486;193;"2020-03-17";"2020-03-22";327
4636;"CA-2020-140949";"2020-03-17";"2020-03-22";"Second Class";9.144;3;3.0861;"Low";2124;637;193;"2020-03-17";"2020-03-22";327
4637;"CA-2020-140949";"2020-03-17";"2020-03-22";"Second Class";9.144;3;3.0861;"Low";2125;637;193;"2020-03-17";"2020-03-22";327
4638;"CA-2020-140949";"2020-03-17";"2020-03-22";"Second Class";119.7;6;31.122;"Medium";2125;1617;193;"2020-03-17";"2020-03-22";327
4639;"CA-2020-140949";"2020-03-17";"2020-03-22";"Second Class";18.75;5;9.0;"Medium";2124;915;193;"2020-03-17";"2020-03-22";327
4640;"CA-2020-140949";"2020-03-17";"2020-03-22";"Second Class";18.75;5;9.0;"Medium";2125;915;193;"2020-03-17";"2020-03-22";327
4641;"CA-2020-140949";"2020-03-17";"2020-03-22";"Second Class";46.53;3;12.0978;"Low";2125;1352;193;"2020-03-17";"2020-03-22";327
4642;"CA-2020-140963";"2020-06-10";"2020-06-13";"First Class";29.6;2;14.8;"Low";2126;968;531;"2020-06-10";"2020-06-13";271
4643;"CA-2020-140963";"2020-06-10";"2020-06-13";"First Class";279.96;5;17.4975;"Medium";2126;1677;531;"2020-06-10";"2020-06-13";271
4644;"CA-2020-140963";"2020-06-10";"2020-06-13";"First Class";514.165;5;-30.245;"Medium";2126;6;531;"2020-06-10";"2020-06-13";271
4645;"CA-2020-141103";"2020-07-30";"2020-08-06";"Standard Class";89.95;5;43.176;"Medium";2127;1738;352;"2020-07-30";"2020-08-06";30
4646;"CA-2020-141117";"2020-10-02";"2020-10-08";"Standard Class";95.144;7;10.7037;"Medium";2128;573;371;"2020-10-02";"2020-10-08";457
4647;"CA-2020-141117";"2020-10-02";"2020-10-08";"Standard Class";22.638;7;-16.6012;"Medium";2128;760;371;"2020-10-02";"2020-10-08";457
4648;"CA-2020-141117";"2020-10-02";"2020-10-08";"Standard Class";39.072;6;4.3956;"Medium";2128;1413;371;"2020-10-02";"2020-10-08";457
4649;"CA-2020-141117";"2020-10-02";"2020-10-08";"Standard Class";217.764;6;-384.7164;"Medium";2128;15;371;"2020-10-02";"2020-10-08";457
4650;"CA-2020-141138";"2020-11-10";"2020-11-16";"Standard Class";111.79;7;43.5981;"Medium";2129;1463;295;"2020-11-10";"2020-11-16";307
4651;"CA-2020-141201";"2020-12-09";"2020-12-11";"Second Class";148.257;3;15.6978;"Low";2130;7;186;"2020-12-09";"2020-12-11";427
4652;"CA-2020-141425";"2020-11-02";"2020-11-06";"Second Class";384.592;2;-81.7258;"Low";2131;1385;50;"2020-11-02";"2020-11-06";90
4653;"CA-2020-141439";"2020-11-26";"2020-12-01";"Standard Class";828.6;3;240.294;"Low";2133;119;754;"2020-11-26";"2020-12-01";400
4654;"CA-2020-141439";"2020-11-26";"2020-12-01";"Standard Class";257.94;3;67.0644;"Low";2133;317;754;"2020-11-26";"2020-12-01";400
4655;"CA-2020-141439";"2020-11-26";"2020-12-01";"Standard Class";27.46;2;9.8856;"Low";2133;182;754;"2020-11-26";"2020-12-01";400
4656;"CA-2020-141439";"2020-11-26";"2020-12-01";"Standard Class";257.94;3;67.0644;"Low";2132;317;754;"2020-11-26";"2020-12-01";400
4657;"CA-2020-141439";"2020-11-26";"2020-12-01";"Standard Class";1879.96;4;545.1884;"Low";2133;1709;754;"2020-11-26";"2020-12-01";400
4658;"CA-2020-141439";"2020-11-26";"2020-12-01";"Standard Class";1879.96;4;545.1884;"Low";2132;1709;754;"2020-11-26";"2020-12-01";400
4659;"CA-2020-141439";"2020-11-26";"2020-12-01";"Standard Class";89.98;2;43.1904;"Low";2132;1673;754;"2020-11-26";"2020-12-01";400
4660;"CA-2020-141439";"2020-11-26";"2020-12-01";"Standard Class";828.6;3;240.294;"Low";2132;119;754;"2020-11-26";"2020-12-01";400
4661;"CA-2020-141439";"2020-11-26";"2020-12-01";"Standard Class";27.46;2;9.8856;"Low";2132;182;754;"2020-11-26";"2020-12-01";400
4662;"CA-2020-141439";"2020-11-26";"2020-12-01";"Standard Class";27.46;2;9.8856;"Low";2133;181;754;"2020-11-26";"2020-12-01";400
4663;"CA-2020-141439";"2020-11-26";"2020-12-01";"Standard Class";27.46;2;9.8856;"Low";2132;181;754;"2020-11-26";"2020-12-01";400
4664;"CA-2020-141439";"2020-11-26";"2020-12-01";"Standard Class";89.98;2;43.1904;"Low";2133;1673;754;"2020-11-26";"2020-12-01";400
